id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,release_date,album_id,album_name,track_number,preview_url
3rUGC1vUpkDG9CZFHMur1t,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,131872,1,True,92,2023-09-15,3UOV8XvCwMKaATRNXrYCjN,greedy,1,https://p.scdn.co/mp3-preview/ca7bdcb691fb64a5af8a3253b89356390664fcf1?cid=29942d75c20b46b9b01eb4cd31edff20
3xMHXmedL5Rvfxmiar9Ryv,0.575,0.845,0,-5.28,1,0.0852,0.393,0.0107,0.131,0.439,95.047,200374,4,False,80,2023-09-05,3WLJmMZUeDOuERFAk1Mxs6,Jawan,2,https://p.scdn.co/mp3-preview/205de8d72d229b1a6d45da2f8b2b6f1933a1c943?cid=29942d75c20b46b9b01eb4cd31edff20
2J6OF7CkpdQGSfm1wdclqn,0.583,0.344,2,-8.765,1,0.0559,0.774,0.0,0.143,0.581,65.203,110129,3,True,86,2020-02-07,3vi20DRHkqv4HyVg9Rt9wC,Fuck The World,2,https://p.scdn.co/mp3-preview/8663094142e97cb5a91c978319675555449040df?cid=29942d75c20b46b9b01eb4cd31edff20
3dYD57lRAUcMHufyqn9GcI,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241688,4,False,85,2014-07-20,0Uv83rRhY5QvHKkQoULRKk,Hozier,1,
3vkCueOmm7xQDoJ17W1Pm3,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,137773,4,False,86,2023-09-15,2Cn1d2KgbkAqbZCJ1RzdkA,The Land Is Inhospitable and So Are We,7,https://p.scdn.co/mp3-preview/2f90c9a6a2b6e38554d3bc3cf7512c2c70ac67b9?cid=29942d75c20b46b9b01eb4cd31edff20
5v3J1lYjtJgEM1buAa1Oe5,0.886,0.388,9,-10.874,1,0.0498,0.0767,0.0123,0.106,0.133,119.016,181513,4,False,52,2023-09-14,70ilvvEPW7LENYdB2Vj5rl,M.,1,https://p.scdn.co/mp3-preview/4d97d69cf58f23b8640c784337e9ab9940e019e1?cid=29942d75c20b46b9b01eb4cd31edff20
3MJhPqL2IgGs7gHEB2M35q,0.654,0.768,5,-5.007,1,0.0431,0.00616,0.0,0.202,0.505,104.97,162570,4,True,72,2022-09-16,7jaSNQUBJbvfbZHLNFrV7P,BORN PINK,5,https://p.scdn.co/mp3-preview/27158b0133d5035ab321f59cec2fc456db9632c0?cid=29942d75c20b46b9b01eb4cd31edff20
1daDRI9ahBonbWD8YcxOIB,0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,196453,4,False,89,2020-11-27,5BRhg6NSEZOj0BR6Iz56fR,Plastic Hearts,3,https://p.scdn.co/mp3-preview/4db8314199c0d49e95c786792ecd06eadae9f510?cid=29942d75c20b46b9b01eb4cd31edff20
3KZCP2StVGdWkOKyRZNWA4,0.841,0.774,6,-4.963,0,0.0421,0.117,2.66e-06,0.0674,0.494,95.006,192120,4,False,84,2010-07-20,4s9iYsrtBIvkZn5AEbUbl0,House of Pleasure,6,https://p.scdn.co/mp3-preview/4f1c58e01a5b61801870756f9bd88bcf25b7a285?cid=29942d75c20b46b9b01eb4cd31edff20
7ro0hRteUMfnOioTFI5TG1,0.652,0.8,9,-4.019,0,0.0614,0.143,0.629,0.112,0.234,143.978,231704,4,True,93,2023-05-18,5gCcb5fsSb6w5K8SyJrgtB,WHERE SHE GOES,1,https://p.scdn.co/mp3-preview/b9b7e4c982b33ee23c4867f7a3025e3598c35760?cid=29942d75c20b46b9b01eb4cd31edff20
7KokYm8cMIXCsGVmUvKtqf,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02,204852,4,True,88,2022-10-21,151w1FgRZfnKZA9FEcg9Z3,Midnights,11,
0wwfocY1CfXcKfMcWSoGXc,0.45,0.395,3,-7.867,1,0.0366,0.615,2.77e-06,0.122,0.114,119.587,296000,3,False,57,2022-12-26,2C8r3XAx3RmXaEviV1ecfE,Vọng,4,https://p.scdn.co/mp3-preview/9e2317f285372db9797ad758281745c43a3c0398?cid=29942d75c20b46b9b01eb4cd31edff20
3xIMkM5LgbVDkpO74O3Np3,0.742,0.839,5,-7.614,0,0.0618,0.00306,4.2e-05,0.106,0.346,126.03,156391,4,True,88,2023-07-13,35N2XoH2rveqI5FAB30HSf,Rush,1,
3y6kYOBeVg8jtUiBdTR0pD,0.64,0.704,5,-10.675,1,0.355,0.918,6.21e-05,0.0933,0.375,173.992,231361,4,False,57,2018-11-13,6uLKMVAfgwW68y7GuKYyXK,Già Cùng Nhau Là Được,1,https://p.scdn.co/mp3-preview/547b8bdb604103bcfa92c7497b649af29242999d?cid=29942d75c20b46b9b01eb4cd31edff20
23RoR84KodL5HWvUTneQ1w,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,231545,4,False,92,2023-06-15,2LVDNOUUy2g8517ZEtQIcK,(It Goes Like) Nanana [Edit],1,https://p.scdn.co/mp3-preview/e36e0bd4714844f1f9d992398b41a3e333f15cc9?cid=29942d75c20b46b9b01eb4cd31edff20
7bPp2NmpmyhLJ7zWazAXMu,0.557,0.866,6,-4.454,1,0.0503,0.394,0.0,0.11,0.631,167.767,209415,4,True,91,2023-06-29,4jox3ip1I39DFC2B7R5qLH,GÉNESIS,15,https://p.scdn.co/mp3-preview/164468e67b8da8053036c68533ffa473ab680c51?cid=29942d75c20b46b9b01eb4cd31edff20
0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347,4,False,88,2017-06-23,33pt9HBdGlAbRGBHQgsZsU,Evolve,4,
5T6j0rfpCDBzAxC8Fpd0N7,0.758,0.773,6,-7.266,0,0.214,0.631,2.1e-06,0.114,0.907,169.996,174286,4,False,63,2021-10-21,1GZA9k0UojVkU7KFoVVRlC,An Thần,1,https://p.scdn.co/mp3-preview/ba0fde5b6a5dcfc364c0a487d49fe90956d73fcc?cid=29942d75c20b46b9b01eb4cd31edff20
1GJ3suxtUVaguVQRemw6Zp,0.537,0.412,1,-8.248,1,0.0287,0.843,1.51e-06,0.12,0.424,131.967,281344,4,False,56,2018-08-13,7lGafWFwXM74fPxkpY2eHi,Suýt Nữa Thì...,1,https://p.scdn.co/mp3-preview/4d2aaaa22925e976e59543c5cf6b30a327682bc2?cid=29942d75c20b46b9b01eb4cd31edff20
2TJKY0WSFufZOzbRNgl6zE,0.793,0.476,5,-10.515,0,0.0406,0.132,0.0,0.115,0.578,129.992,194769,4,True,88,2023-08-18,2EmOYnsIj3bkiPYTuhsqZR,ELOVRGA,1,https://p.scdn.co/mp3-preview/74fecd2e239710530dc40f51a5fc0fccf251d553?cid=29942d75c20b46b9b01eb4cd31edff20
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,125040,4,True,95,2023-06-16,5qmZefgh78fN3jsyPPlvuw,a Gift & a Curse,6,https://p.scdn.co/mp3-preview/f237ab921af697ba9b49e12fa167c2ce1a82d6b4?cid=29942d75c20b46b9b01eb4cd31edff20
4bw8mcDUSRWfQo63ZTYRnU,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,142335,3,True,81,2023-08-25,3Fk8yQvPlCHgwR2pNhEIRA,Don Juan,7,https://p.scdn.co/mp3-preview/b726d4008d57b82d7c72b2585c89677405d0819a?cid=29942d75c20b46b9b01eb4cd31edff20
1xoadYaxtOp9gHDwgmPDuz,0.624,0.604,2,-5.438,1,0.0619,0.784,0.00869,0.108,0.354,136.077,247059,4,False,64,2021-05-29,3uvFlg7afslUUJh43G2xwX,Sài Gòn Hôm Nay Mưa,1,
45PPoUgqs3JrhkZGEzSUHT,0.661,0.608,11,-8.091,1,0.0412,0.661,0.00111,0.0993,0.46,132.056,213913,4,False,60,2022-07-31,6uBnpHfSuZsVHjuTmrd0Y8,"3107 4 (feat. Erik, Nâu)",1,
17iGUekw5nFt5mIRJcUm3R,0.569,0.66,2,-5.268,1,0.0358,0.0675,0.0,0.202,0.497,155.907,301538,4,False,62,2020-12-20,6oT0WOEPWOxsa2Vmnkxwxa,Chúng Ta Của Hiện Tại,1,https://p.scdn.co/mp3-preview/763b5e936ca9ae98afc2181deff0cbb023d513bb?cid=29942d75c20b46b9b01eb4cd31edff20
7eDrdQ7PK9Xm1CZCKWsgmH,0.559,0.465,10,-6.219,1,0.0241,0.524,1.07e-06,0.12,0.324,79.961,276500,4,False,60,2022-09-09,4nfpHvg7KFcAUTg6yajpvN,Một Vạn Năm,9,https://p.scdn.co/mp3-preview/25e97d35da995f0696dfff6411487bc3eeb8f7ae?cid=29942d75c20b46b9b01eb4cd31edff20
1mKDbug8bbfDmLe7I4CJpe,0.745,0.527,6,-8.09,1,0.0786,0.571,0.0,0.11,0.385,95.034,282629,4,False,58,2020-07-25,510WT3clDw7bTqUcorerQX,Gác Lại Âu Lo,1,https://p.scdn.co/mp3-preview/1438cd1197de614748d8ea116c77e0c28343519e?cid=29942d75c20b46b9b01eb4cd31edff20
7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,244360,4,True,62,2013-06-17,0KGBW1MQtC2aFPCDUdAkdJ,Long Way Down,3,https://p.scdn.co/mp3-preview/0369cb748bc968ffd34fb4ac60f5403f2aad032f?cid=29942d75c20b46b9b01eb4cd31edff20
5TRPicyLGbAF2LGBFbHGvO,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507,4,True,88,2007-09-11,4SZko61aMnmgvNhfhgTuD3,Graduation,9,
3azJifCSqg9fRij2yKIbWz,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,226467,4,False,88,2021-12-10,5Gm2XKBgnlzd6qTi7LE1z2,Alone At Prom,4,https://p.scdn.co/mp3-preview/1d7c627bf549328110519c4bd21ac39d7ca50ea1?cid=29942d75c20b46b9b01eb4cd31edff20
7len778YJVqS6VHtUZ9SrG,0.903,0.757,10,-6.341,0,0.265,0.189,0.00289,0.0926,0.579,139.947,164571,4,False,58,2023-08-06,4VpRy3EeRPA3hWnLp4E2wp,Rap Việt Mùa 3 (2023) - Tập 11,3,https://p.scdn.co/mp3-preview/f56d9900547e56491b55afc19192d91632d056c1?cid=29942d75c20b46b9b01eb4cd31edff20
53dtP2iUMvaF28JZcHnFuU,0.499,0.246,7,-8.082,1,0.0345,0.853,0.0,0.1,0.153,81.051,231907,4,False,87,2023-09-08,1xJHno7SmdVtZAtXbdbDZp,GUTS,7,
6uTPA1xlcsk6dbchB2dhzl,0.785,0.897,4,-3.447,0,0.158,0.0452,0.0,0.222,0.891,115.916,131038,4,False,83,2023-09-15,5zhfCotijpaEJfQNVAC8mV,Back for More (with Anitta),1,https://p.scdn.co/mp3-preview/bb46ac0bee7b1725ff0c28949d7d71c35cd3d795?cid=29942d75c20b46b9b01eb4cd31edff20
2a5hng9yXtbjtTVVm9UviC,0.556,0.413,9,-7.261,1,0.0791,0.908,3.38e-06,0.0924,0.191,113.086,262191,4,False,57,2016-01-01,57xAPI8kl43QolYkjfVdb2,Mơ,1,
6iXGivPFpsqKmrINhIbPvx,0.704,0.542,2,-4.663,0,0.0307,0.476,0.000196,0.141,0.386,97.006,222314,4,False,60,2019-12-13,6mgn507pXtwFXRcEGcg4bA,Buồn Thì Cứ Khóc Đi,1,https://p.scdn.co/mp3-preview/8321916f919c0511051863108ba13b66a0f9be47?cid=29942d75c20b46b9b01eb4cd31edff20
3AejRjgBsFV4HWHjJmmEP7,0.516,0.254,9,-10.353,1,0.0329,0.858,7.44e-06,0.158,0.255,112.812,259115,4,False,60,2022-07-24,1w74ARpNNB3ybFNhs4qWmV,Hương Mùa Hè,14,
7bFFUPBiF15n8m8RziqS4o,0.581,0.558,5,-10.404,1,0.0432,0.627,0.00022,0.102,0.271,76.992,281494,4,False,63,2022-11-22,7q2bB2NNFlNbtqadbn55pL,dự báo thời tiết hôm nay mưa – Maxi Single,2,
5g7sDjBhZ4I3gcFIpkrLuI,0.728,0.697,5,-4.125,1,0.0456,0.0556,0.0,0.282,0.87,143.986,233653,4,False,56,2012-12-05,4xWulj18AGahlyuZPulaGe,Unorthodox Jukebox,2,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=29942d75c20b46b9b01eb4cd31edff20
4fYte8ZvTK14NEhAOZocBi,0.697,0.802,0,-6.412,1,0.0456,0.0988,3.55e-05,0.0614,0.822,139.951,148120,4,False,51,2023-02-15,33inEak0hNKMDePhjGxE61,OneRepublic (Japan Paradise Tour Edition),1,
7hU3IHwjX150XLoTVmjD0q,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4,True,79,2021-09-10,66OYt73mqan1hWa78BhfPd,LALISA,2,https://p.scdn.co/mp3-preview/e1c5f17e97bd20c2652783632c4fe5afaf692bba?cid=29942d75c20b46b9b01eb4cd31edff20
4PA1wK0leCjmRZlP5dQ8Lv,0.715,0.642,10,-7.492,0,0.0515,0.0687,0.0,0.0997,0.169,105.964,191321,4,True,88,2023-06-02,6xEYRYXMWfcC7xLOU10O3f,El Cielo,1,https://p.scdn.co/mp3-preview/6ecfde4a8f2fee1ead220cd9e6926d605470009e?cid=29942d75c20b46b9b01eb4cd31edff20
4fj4Jn4nw8fGX8xdbCntJf,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,154756,4,False,56,2023-07-28,06QN41i8CfDkgUy2HP1kZ2,Sau Cơn Mưa,1,https://p.scdn.co/mp3-preview/7c2dbc1243c5669472b27aab7b61c200991e3ed4?cid=29942d75c20b46b9b01eb4cd31edff20
2gyxAWHebV7xPYVxqoi86f,0.546,0.846,5,-5.719,1,0.181,0.0135,0.0,0.607,0.74,162.043,211141,4,True,92,2023-09-08,1xJHno7SmdVtZAtXbdbDZp,GUTS,8,
5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4,False,89,2013-09-09,78bpIziExqiI9qztvNFlQu,AM,1,https://p.scdn.co/mp3-preview/006bc465fe3d1c04dae93a050eca9d402a7322b8?cid=29942d75c20b46b9b01eb4cd31edff20
1K3CXUYKhLYN7koLW5WQjX,0.353,0.0533,9,-19.322,1,0.042,0.928,0.166,0.443,0.172,138.41,127114,5,False,59,2023-04-30,5jDZKqgoVRbob6A3omYTG5,Cái Đầu Tiên,8,https://p.scdn.co/mp3-preview/8679e0dea2ac9bb719ef78057b1feb994a9cea6f?cid=29942d75c20b46b9b01eb4cd31edff20
6OcOCgmPa1a57xAAF7qKkW,0.785,0.407,4,-9.596,1,0.0543,0.433,0.0,0.375,0.796,120.031,230663,4,False,56,2022-06-01,2Q4OkyBdAr8dBlhPSMDbBw,Querry,1,https://p.scdn.co/mp3-preview/d6236bda68adf547d3e85c1a20f1c0504fe85499?cid=29942d75c20b46b9b01eb4cd31edff20
1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4,False,88,2016-05-06,40GMAhriYJRO1rsY4YdrZb,Views,12,
5YABYtKx9qa56vBjlXDbmw,0.462,0.331,9,-8.794,0,0.0432,0.911,0.0,0.15,0.604,141.364,190465,3,True,81,2023-09-15,0bQ8NyqdTKKQpZHYhZqCUU,Snooze (Acoustic) (feat. Justin Bieber),1,https://p.scdn.co/mp3-preview/2f92d0abdbb28a163bae87d2bac2375adc759322?cid=29942d75c20b46b9b01eb4cd31edff20
0NZPBYD5qbEWRs3PrGiRkT,0.712,0.463,2,-7.399,1,0.0797,0.011,2.96e-06,0.301,0.206,131.199,156943,4,False,80,2023-01-27,3Uq1jNGnD412ZvCb6j2DKV,Gloria,6,
2z9iLlNBt1aLZUCFgXby97,0.746,0.724,10,-3.976,0,0.0498,0.119,2.09e-05,0.0506,0.596,95.003,202105,4,False,57,2020-07-06,738A5dZVHTynH0sfeL87KV,CÓ CHẮC YÊU LÀ ĐÂY,1,https://p.scdn.co/mp3-preview/4382a5c617b324919f7c291ea187f48319e6c3db?cid=29942d75c20b46b9b01eb4cd31edff20
0DWdj2oZMBFSzRsi2Cvfzf,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,199440,4,True,90,2023-02-24,4kS7bSuU0Jm9LYMosFU2x5,MAÑANA SERÁ BONITO,6,
6wf7Yu7cxBSPrRlWeSeK0Q,0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,222370,4,False,96,2023-07-13,3AafSrFIbJPH6BJHiJm1Cd,"What Was I Made For? [From The Motion Picture ""Barbie""]",1,
0x5BqH8iC2Y2lTMxAkNAna,0.754,0.861,2,-6.099,1,0.102,0.14,6.53e-06,0.0543,0.318,149.964,204801,4,False,60,2023-08-20,7rxB2eGt2p5ukDcxHllaiv,Rap Việt Mùa 3 (2023) - Tập 13,3,https://p.scdn.co/mp3-preview/8799ffe243b6b8cf05afd2b6592d68c301453f47?cid=29942d75c20b46b9b01eb4cd31edff20
1odExI7RdWc4BT515LTAwj,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954,4,False,94,2023-04-14,6NcI39WPu4kY6Tul11nhSv,Daylight,1,
5QO79kh1waicV47BqGRL3g,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4,True,88,2020-03-20,4yP0hdKOZPNshxUOjY0cZj,After Hours,11,
1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,132631,4,False,89,2022-07-20,4B3FsNFguOEJ4TWEsct83B,Romantic Homicide,1,
0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3,False,88,2017-03-03,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),5,https://p.scdn.co/mp3-preview/4e30857a3c7da3f8891483643e310bb233afadd2?cid=29942d75c20b46b9b01eb4cd31edff20
3hqOrxH5qPlvrApcb7Ac8c,0.786,0.358,5,-10.913,1,0.0379,0.875,0.000361,0.0718,0.204,120.0,216220,4,False,60,2023-03-25,2PjMmcp2KpR1dwcs0oExSx,Lan Man,1,https://p.scdn.co/mp3-preview/a47bf524f953bc53f975182a5b428b5f84c6e140?cid=29942d75c20b46b9b01eb4cd31edff20
0mhfW8VkkCQBUSDqHJKJnA,0.828,0.762,1,-5.245,1,0.0458,0.019,0.0,0.451,0.437,105.006,214466,4,False,55,2023-09-10,0k2f6jlkFe5UzBbc1PMzVS,Rap Việt Mùa 3 (2023) - Tập 16,1,https://p.scdn.co/mp3-preview/8063f51e2ba4d16190842b9a181cd51b5b5caaef?cid=29942d75c20b46b9b01eb4cd31edff20
4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,False,90,2020-07-24,2fenSS68JI1h4Fo296JfGr,folklore,2,
7oBUoEbCDF748UkHnLusUB,0.811,0.276,7,-14.892,1,0.042,0.785,2.83e-06,0.128,0.704,95.021,272152,4,False,59,2020-08-08,5luCD1OBB8iHHhaSaOLHGz,Chuyện Rằng,1,https://p.scdn.co/mp3-preview/49830d537aa4f8205e13f332c98cd22d3ade4b76?cid=29942d75c20b46b9b01eb4cd31edff20
51FvjPEGKq2zByeeEQ43V9,0.775,0.677,8,-4.703,0,0.0442,0.0313,0.00517,0.112,0.698,124.011,189357,4,False,89,2023-03-03,6sU751LOdNBPvVErW1GunP,El Merengue,1,https://p.scdn.co/mp3-preview/a933b6e1d6a47e591c13192f2b5e58739d3d5a06?cid=29942d75c20b46b9b01eb4cd31edff20
7AD5F85waSb3yZxZxEXhJM,0.689,0.579,9,-5.751,1,0.0554,0.599,4.62e-06,0.192,0.274,104.957,231497,3,False,63,2018-01-01,3MxId1GopqGHnUTynUIuFA,Có Ai Thương Em Như Anh,1,https://p.scdn.co/mp3-preview/0573c7ef48a5df9401dea17db7c63acfd86820e6?cid=29942d75c20b46b9b01eb4cd31edff20
6I3mqTwhRpn34SLVafSH7G,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4,False,86,2021-03-19,5dGWwsZ9iB2Xc3UKR0gif2,Justice,11,
0cqRj7pUJDkTCEsJkx8snD,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,219200,4,False,85,2014-01-01,1yGbNOtRIgdIiGHOEBaZWf,1989 (Deluxe),6,
4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4,False,93,2022-05-20,5r36AJ6VOJtp00oxSkBZ5h,Harry's House,4,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=29942d75c20b46b9b01eb4cd31edff20
3Ua0m0YmEjrMi9XErKcNiR,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,212241,4,False,93,2023-03-24,4xc3Lc9yASZgEJGH7acWMB,FACE,3,https://p.scdn.co/mp3-preview/2db5f36096963d97afc870c50990d62d27858a43?cid=29942d75c20b46b9b01eb4cd31edff20
2IGMVunIBsBLtEQyoI1Mu7,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,231750,4,True,100,2023-08-04,54dZypaXHAIDzBe9ujAZ63,Paint The Town Red,1,https://p.scdn.co/mp3-preview/1d4dc1cd67ba78afec8cfb3e5258a9ab9b707dd8?cid=29942d75c20b46b9b01eb4cd31edff20
1yo967mk7CpjvruNxBecOY,0.673,0.671,10,-9.011,1,0.0405,0.357,0.000626,0.309,0.796,124.985,194183,4,False,60,2023-04-30,5jDZKqgoVRbob6A3omYTG5,Cái Đầu Tiên,2,https://p.scdn.co/mp3-preview/e5ceb8ce7eb15483583b016e8daddeb85ddf7d64?cid=29942d75c20b46b9b01eb4cd31edff20
0yc6Gst2xkRu0eMLeRMGCX,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,290617,4,False,86,2017-06-09,2mxFsS5yylSTHNivV53HoA,Cigarettes After Sex,4,https://p.scdn.co/mp3-preview/1f89f0156113dfb87572382b531459bb8cb711a1?cid=29942d75c20b46b9b01eb4cd31edff20
3b34161QoxLwsqhWSPy9i5,0.676,0.4,7,-10.771,0,0.0405,0.855,2.71e-06,0.124,0.347,90.028,220510,4,False,59,2018-08-24,2S83wtOFg3NgQbyo3Lswkw,Thanh Xuân,1,https://p.scdn.co/mp3-preview/1b1ccbc85b351a7540314c6b1d2d39f98193ae1a?cid=29942d75c20b46b9b01eb4cd31edff20
7fNHfgOxPLcg4mQLhCnOHB,0.704,0.507,5,-7.111,1,0.0378,0.325,0.0,0.168,0.273,127.945,243750,4,False,57,2021-06-21,3ULu7EK5sl1zUdx2r7D15E,Rapitalove,6,https://p.scdn.co/mp3-preview/5d48fcb7f98e3d896462cffedde86a857fb41ddb?cid=29942d75c20b46b9b01eb4cd31edff20
6irysuQyZWd7Bjj7ePiOs2,0.831,0.759,1,-3.627,0,0.0502,0.277,0.0,0.125,0.244,107.961,231693,4,True,92,2023-07-28,42D6fdFJ4SLnh4jXZJrsNa,Holanda,1,
1z9kQ14XBSN0r2v6fx4IdG,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,4,False,76,2012-01-01,0T23GvNaBUGtMKxZko8LQG,Unapologetic (Edited Version),2,
0PZ04XgQ14FmKZBg3Gxlhr,0.449,0.837,2,-5.248,1,0.057,0.223,2.99e-05,0.0878,0.207,75.033,214587,4,True,60,2011-01-01,2GGstjn2lepcltXd21I24t,Born To Die (Deluxe Version),8,
513yY4zlOPYCAnqH614sl1,0.741,0.626,6,-5.577,1,0.0499,0.208,0.0,0.13,0.616,124.936,165371,4,False,49,2023-09-18,1ksb2CCSSuCuu4TdoJp5cH,Vũ Trụ Cò Bay,3,https://p.scdn.co/mp3-preview/cf49f6f06cce8095d7725d9d065ce44196b6ad31?cid=29942d75c20b46b9b01eb4cd31edff20
34sOdxWu9FljH84UXdRwu1,0.43,0.692,6,-4.234,1,0.0429,0.254,4.17e-06,0.148,0.401,156.261,165834,4,True,90,2023-09-08,1xJHno7SmdVtZAtXbdbDZp,GUTS,1,
3tt9i3Hhzq84dPS8H7iSiJ,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,162638,4,False,85,2023-03-17,7ubO2LZJZFpyhiWMZkRwcH,2000,9,https://p.scdn.co/mp3-preview/0232b53fd7849e6696e1ab3099dd01dd00823f17?cid=29942d75c20b46b9b01eb4cd31edff20
5nD5PVXUkIpv0WcwfNFrgS,0.593,0.263,7,-12.102,0,0.0384,0.918,1.04e-06,0.104,0.466,119.645,228095,4,False,57,2021-04-20,5k4b9vDNNCIB0k1703mPrU,Khi Em Lớn,1,https://p.scdn.co/mp3-preview/81e9c982ebda6ad4c44120704b7a7c16f689b271?cid=29942d75c20b46b9b01eb4cd31edff20
4KULAymBBJcPRpk1yO4dOG,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,227196,4,False,92,2023-08-25,6PbnGueEO6LGodPfvNldYf,Zach Bryan,11,https://p.scdn.co/mp3-preview/22b240f7ef2eff38bd12fb0c94dfea5e1d70e20a?cid=29942d75c20b46b9b01eb4cd31edff20
5YiqPAVbiFUj1G1qvbXo0X,0.596,0.436,3,-9.504,1,0.0277,0.52,3.76e-06,0.122,0.348,132.042,223154,4,False,57,2023-02-09,7Es5a5gTXIzJVZTw5wG8rM,Giấc Mơ Khác,1,https://p.scdn.co/mp3-preview/cd20bbe2cccd191287dafb41b49de28a89ada2a3?cid=29942d75c20b46b9b01eb4cd31edff20
211PBKJlAG1CxXUEjN5nqq,0.711,0.52,10,-13.089,0,0.0979,0.487,9.41e-06,0.381,0.569,144.005,196829,4,False,51,2023-09-18,1ksb2CCSSuCuu4TdoJp5cH,Vũ Trụ Cò Bay,2,https://p.scdn.co/mp3-preview/b9b75bb7d55800041a16736568e8997a9e343d07?cid=29942d75c20b46b9b01eb4cd31edff20
5qbjUmVV1yOOjcMOInNPYD,0.616,0.835,11,-5.67,1,0.0449,0.277,0.0,0.107,0.626,149.952,240010,4,False,61,2022-12-22,2ga21N5DWcqLLiBsLADCE3,winter warmer,1,https://p.scdn.co/mp3-preview/89b933ad6153ac24ce8a65cac2755bc3dc0f1f67?cid=29942d75c20b46b9b01eb4cd31edff20
6Wi18yv3aoO0ZF4uulguof,0.694,0.363,9,-13.585,0,0.0273,0.301,0.0133,0.124,0.641,100.016,202167,4,False,57,2022-11-25,1ZnJrvDY8ih3ppPWR2Tc2a,Gieo,8,https://p.scdn.co/mp3-preview/6fae0ff57b8036860166b5476e98dfb72c616c91?cid=29942d75c20b46b9b01eb4cd31edff20
7pgbDdy7ax962o9d2xJceV,0.609,0.614,8,-8.154,1,0.0699,0.366,0.00108,0.108,0.564,156.019,188093,4,False,86,2023-09-08,7ixOAT89NSsgUITYc5ByB5,Layover,6,https://p.scdn.co/mp3-preview/be1403981ba20695007836300c0ad87d944b9d8a?cid=29942d75c20b46b9b01eb4cd31edff20
